id,loss
49138,1679.9021
49141,1680.3198
49142,909.9315
49146,1349.2888
49147,5094.9307
49150,2366.1108
49153,4648.552
49154,1068.0231
49155,1564.9425
49157,907.8779
49162,4873.688
49163,2210.8308
49169,2608.2249
49176,1446.1711
49179,1006.1636
49182,4043.5024
49183,7517.57
49191,1217.4907
49194,10995.286
49200,4878.7446
49203,2130.7222
49205,3179.1707
49206,861.3859
49214,3086.51
49219,1634.0958
49232,1000.94476
49235,1590.5287
49244,2135.2866
49253,6542.9253
49255,5623.2563
49260,1651.4976
49263,1824.912
49269,1576.4836
49274,3552.62
49280,2862.3125
49282,4120.344
49295,1297.3254
49305,1385.343
49306,4375.1865
49313,2582.6792
49314,1950.9911
49330,2564.6812
49333,7481.8984
49348,3196.9153
49360,1584.6223
49361,3225.4265
49370,1867.7532
49374,2383.287
49376,2137.7488
49377,4884.1235
49379,1781.4963
49382,1786.903
49384,1008.10535
49386,2918.2834
49392,1574.7971
49395,1260.1912
49401,2982.1162
49402,2615.3625
49417,8054.105
49420,1912.2239
49421,1717.4701
49433,1672.997
49438,8459.061
49452,1662.197
49456,865.6813
49461,3042.4392
49465,2192.1177
49466,3666.504
49469,2423.4067
49472,979.86554
49474,3333.49
49482,1663.7664
49484,1619.604
49486,1483.6646
49490,1566.9277
49494,3417.8142
49495,2661.5857
49498,943.298
49500,3322.0984
49501,2099.0107
49505,810.7171
49510,1640.0382
49511,5780.6147
49514,8583.912
49518,3382.9236
49522,977.32654
49524,1925.1284
49528,1237.3077
49534,2613.564
49546,1185.7034
49548,2184.273
49553,1700.9402
49554,3101.125
49556,1766.2612
49560,4787.971
49566,1352.1609
49567,4753.821
49578,2402.4565
49580,3087.9421
49586,1862.4298
49587,1685.4329
49596,2690.2842
49598,2727.6353
49599,1633.1448
49610,4387.1274
49613,1376.2689
49614,1262.3157
49615,2172.641
49622,3251.0386
49625,2352.5532
49627,1657.5437
49630,1575.8416
49632,1812.2124
49633,2185.5151
49636,4155.27
49647,2872.6335
49652,1553.2009
49653,1183.4873
49654,2959.6091
49656,979.41833
49659,2985.4924
49661,3167.1045
49666,2484.6099
49667,1236.76
49675,2225.1812
49680,6318.9844
49683,1525.3734
49688,778.38965
49705,1692.6172
49706,5397.175
49708,3867.9263
49711,1148.25
49714,2671.641
49716,9256.843
49730,1398.1938
49733,1908.0259
49741,2504.9487
49744,4910.6694
49746,1159.8103
49748,1636.6335
49752,3949.566
49755,5072.71
49758,1470.9307
49759,4305.926
49760,17596.549
49763,1134.193
49765,7466.2866
49768,2346.4336
49771,832.1911
49781,3172.9102
49787,1939.262
49794,1462.49
49800,8648.693
49803,3838.6318
49807,8851.518
49809,1960.4222
49815,2922.8638
49820,1292.7373
49824,2506.952
49827,1267.9237
49833,1724.8766
49842,4473.346
49844,2844.1355
49846,1036.3925
49851,1378.0771
49859,1704.2925
49862,4249.946
49876,2659.0896
49880,2036.2754
49885,2368.5571
49888,4388.264
49892,4493.9077
49894,809.6726
49896,1446.1349
49899,1407.5367
49913,1258.1028
49927,5696.068
49931,1821.633
49939,775.15393
49942,6911.1343
49943,8673.946
49944,2177.6501
49948,1172.2241
49950,3861.9214
49951,3153.73
49955,776.66296
49963,1763.6763
49969,805.6775
49970,1861.6404
49979,7975.5205
49980,975.82184
49985,4335.049
49986,2985.3723
49993,2818.3884
49995,1123.6445
50001,996.3336
50004,2266.7773
50007,6042.059
50013,7248.8804
50023,1672.8711
50026,1606.072
50029,3271.8857
50039,2301.3098
50044,3347.5742
50045,1022.72864
50064,2159.776
50068,1849.5684
50070,4617.821
50078,1731.3953
50079,1571.9675
50082,3600.4224
50083,2482.0752
50087,1886.9615
50091,914.8773
50096,2759.4263
50099,2245.1372
50100,1733.5725
50103,1610.8142
50118,1156.388
50123,1366.8552
50126,2689.309
50139,1384.9602
50143,4728.8477
50154,3723.167
50156,8807.89
50159,6747.015
50167,1493.3477
50168,1955.1736
50169,790.69617
50179,8259.461
50191,4600.936
50192,2563.3335
50197,1078.0217
50198,1450.6002
50213,2510.9614
50220,947.49243
50223,1830.1367
50229,808.92505
50234,8924.268
50235,2110.6504
50237,1444.0906
50239,3385.5825
50244,1051.3112
50262,1143.4486
50263,3180.696
50284,7122.4673
50295,1798.5569
50297,1302.1444
50304,1733.3193
50305,1629.3146
50306,5226.5747
50308,2530.629
50309,1547.9768
50313,3551.6646
50334,2280.3179
50337,7969.5796
50347,1110.364
50348,5237.8916
50351,4065.686
50359,1300.0989
50361,2188.109
50364,1596.251
50366,2496.3774
50373,1624.2921
50375,4140.549
50383,3906.963
50386,2007.1029
50396,1910.5979
50413,3163.8228
50422,2280.0215
50434,1188.3606
50435,1878.3678
50436,1895.7322
50437,1529.9502
50439,2742.9014
50444,4960.228
50459,971.6427
50472,1170.1636
50482,4137.4834
50485,1923.4921
50486,3106.2832
50488,1131.9192
50493,9690.395
50494,7881.3823
50505,795.6395
50512,4473.348
50523,1009.0554
50525,2019.0616
50529,6568.7544
50530,1785.048
50534,4881.5405
50541,1491.9282
50547,2645.565
50567,5544.971
50578,956.37585
50579,4240.605
50594,16584.697
50595,2568.7666
50596,787.33417
50601,1680.793
50609,2754.6074
50612,4718.6074
50622,2235.7837
50625,3224.2324
50627,2251.1016
50635,1625.0447
50637,1847.2112
50658,2960.0952
50659,1691.0481
50663,827.344
50665,1291.2806
50667,777.5707
50672,1413.5503
50673,2475.2573
50676,6290.4277
50678,10908.703
50679,4152.4272
50680,1586.814
50682,3589.5151
50686,3674.0942
50688,2792.3713
50693,4235.7925
50694,2286.4148
50695,1564.4335
50703,1289.9917
50709,2196.4492
50715,1081.7312
50718,3285.213
50726,12994.424
50727,1272.1077
50739,1493.9562
50740,886.6152
50748,6890.444
50753,1037.3937
50755,3818.5547
50757,2573.4187
50759,1316.3928
50761,1476.3922
50762,2851.7048
50768,3363.768
50771,2717.832
50772,2869.9648
50773,1995.1061
50783,3139.849
50784,3847.8252
50789,2682.8496
50796,1929.9723
50797,3209.6846
50805,2332.8494
50806,1551.4612
50814,4980.9116
50816,7004.554
50820,3054.9795
50827,5897.568
50830,11307.244
50834,1171.1572
50840,7218.562
50841,809.11255
50844,1054.1761
50846,3556.168
50847,775.8368
50857,2851.1863
50858,3803.7913
50859,2022.2946
50862,2490.024
50866,990.04706
50868,2554.8381
50871,840.4802
50877,1084.9668
50879,1222.407
50880,3287.3804
50885,4844.6675
50891,2111.3809
50903,2445.2046
50906,4683.937
50907,6340.027
50908,921.51294
50916,1410.772
50918,2556.3923
50920,2378.3308
50927,1601.8496
50929,4908.563
50932,1117.0276
50933,2131.397
50934,1239.3538
50944,2161.558
50946,3961.3308
50952,3220.1396
50956,6806.8267
50958,2104.3286
50971,2571.6487
50973,1112.4473
50976,2555.4648
50978,2360.475
50980,2325.6265
50981,1498.5898
50982,3984.2842
50985,19762.412
51000,1311.3398
51001,1624.3203
51009,2750.0156
51012,1702.3518
51021,2386.1938
51024,1942.7976
51025,2104.9277
51029,2527.2427
51032,2808.2173
51045,11857.134
51047,1630.9862
51052,4834.828
51058,5490.9717
51061,1132.2595
51062,1015.4783
51066,1931.5641
51073,2523.0742
51078,8505.184
51085,2084.679
51087,2867.8337
51089,1778.7654
51090,1464.1229
51096,2341.7954
51102,799.01245
51104,5015.9194
51106,1427.3813
51108,1273.0742
51114,1269.3274
51120,965.7539
51125,2632.5137
51129,1730.3477
51130,870.7015
51133,4160.245
51134,2932.822
51137,1485.381
51138,2397.2505
51148,1461.1174
51156,1834.9888
51169,1924.9542
51171,2250.4277
51176,3573.0505
51177,1417.2809
51183,2523.7666
51191,894.34546
51193,1502.6249
51195,2319.081
51205,1573.6372
51208,1920.2156
51216,4253.821
51220,1708.0674
51226,3370.7212
51227,1794.687
51228,10461.135
51232,863.94556
51238,1487.1078
51248,3533.1865
51249,5379.628
51251,5239.2954
51254,7631.6406
51263,2385.9155
51264,1507.5541
51265,1216.2483
51266,1105.4894
51268,4556.373
51272,7726.843
51281,3957.7822
51282,6396.156
51284,2802.777
51290,2534.3945
51293,2898.0754
51295,2311.8496
51301,2600.88
51305,1783.5695
51306,5813.4995
51307,1681.0405
51310,5020.9946
51312,2416.3884
51314,3677.3345
51330,7360.522
51334,4357.779
51335,1237.0627
51343,2830.8867
51346,2278.9534
51360,1509.3892
51363,1274.9612
51365,4656.9575
51372,2437.8857
51376,8312.698
51378,1706.0374
51384,3119.749
51386,1945.76
51387,9831.523
51389,823.7545
51390,1045.5801
51394,1553.5059
51396,4576.357
51408,1967.6091
51418,4020.4983
51430,827.2901
51432,16980.285
51434,4077.4224
51436,1500.8564
51446,1216.719
51453,1271.8639
51465,841.19824
51466,3433.608
51468,2931.812
51469,2146.361
51478,2347.221
51486,1844.0293
51490,809.8906
51492,1258.741
51497,3282.5554
51503,1435.7322
51508,5450.0474
51513,1578.1182
51521,1164.5239
51526,2434.2893
51536,1961.9812
51539,3017.561
51541,1756.8912
51554,1020.7421
51560,1711.2832
51568,4358.6753
51570,7655.943
51576,807.1745
51578,3480.3665
51599,2333.2134
51603,1471.4569
51606,841.83307
51607,1004.1481
51615,4612.858
51625,1455.1907
51630,1126.9277
51631,1077.0773
51638,1006.60504
51653,2408.793
51656,8261.1045
51664,1005.9092
51665,864.293
51668,1723.989
51669,2654.3945
51677,866.2193
51686,897.7182
51689,862.8169
51696,1134.5181
51699,8937.986
51702,1022.9498
51705,2190.686
51714,926.7417
51721,1070.6669
51722,780.20264
51732,1838.3553
51741,1725.5603
51744,2133.792
51751,2147.2605
51753,1611.3242
51760,1803.2898
51761,1762.1906
51767,4878.1675
51768,1724.8057
51771,3191.1255
51773,3558.5835
51780,1855.9753
51796,3022.9072
51799,7517.463
51800,2419.641
51804,2894.504
51806,2080.4312
51810,2305.6743
51817,2109.2104
51820,1065.8871
51834,1849.0122
51838,1730.4922
51843,5423.695
51845,2654.65
51848,975.75354
51853,6037.075
51854,1457.6895
51857,3153.7756
51859,1114.2059
51863,4891.872
51866,1689.5339
51870,5464.084
51872,1582.0867
51890,1516.0157
51908,2265.109
51911,1208.1599
51918,3284.037
51925,1443.3729
51931,2190.0928
51932,1712.3264
51937,2037.658
51938,1698.6436
51941,3619.7988
51944,5900.1104
51945,1443.4952
51955,1389.5164
51956,1075.4274
51964,9960.547
51968,1667.5923
51975,4411.528
51978,3304.9546
51988,2598.961
51989,1668.9092
51998,1128.7244
51999,2078.3755
52004,1168.4697
52011,1413.0144
52018,928.4132
52019,1496.8433
52025,2117.57
52030,2814.6843
52031,1780.6494
52033,1195.1464
52036,1690.0204
52040,1610.4956
52041,1360.6011
52042,3698.3613
52043,1448.0535
52044,2497.6064
52046,3203.1245
52049,1447.8042
52056,1216.5137
52061,1416.6486
52080,1528.8965
52087,1346.6416
52088,2264.9414
52089,3440.4705
52090,4709.013
52092,4175.419
52094,8023.906
52096,2108.034
52104,1779.8538
52105,4506.8403
52110,1800.0836
52113,859.0946
52115,7067.2344
52118,1974.6067
52119,2175.0393
52122,2038.1235
52128,5833.597
52129,2065.1382
52134,1822.5603
52135,1628.4697
52146,2299.73
52147,2062.0154
52153,7731.6343
52156,2366.088
52157,1401.6544
52159,2260.3083
52168,1314.7291
52174,907.97925
52178,3757.5903
52182,1690.4454
52183,1564.4941
52184,1965.3604
52186,1139.7981
52187,4437.021
52189,2579.541
52193,3321.335
52198,1059.948
52199,1063.6243
52205,3287.2695
52206,3542.659
52208,5278.3667
52217,1462.2883
52218,3463.5198
52219,4007.3887
52220,2725.0825
52223,1029.7178
52227,782.582
52230,2063.5845
52232,3409.7117
52237,2665.6152
52240,979.6731
52251,2347.6914
52253,4085.6719
52260,3661.3977
52261,954.1929
52263,4092.4526
52265,1634.5044
52268,1207.5616
52270,1834.6328
52271,2811.0137
52283,4635.8447
52284,2141.9905
52285,909.2131
52291,1292.025
52292,3235.8914
52293,5467.7554
52300,6276.4126
52305,4428.611
52310,2760.3274
52321,1383.8442
52323,2213.1401
52326,3196.8857
52328,1690.2175
52332,1756.478
52334,8135.724
52339,1848.6891
52343,7127.4927
52345,4388.761
52349,2139.8118
52351,3796.0742
52357,4945.9106
52358,1391.4525
52363,1128.5441
52365,1922.6675
52376,2987.7832
52377,3981.462
52381,940.3613
52391,5221.982
52392,5285.0806
52394,5816.686
52401,1343.7659
52404,1468.79
52410,997.3594
52411,1626.3958
52419,942.0547
52426,891.92114
52440,1199.5344
52459,8533.887
52462,1117.1521
52467,785.415
52470,2072.9365
52473,1811.6316
52475,1103.8469
52488,1315.1934
52491,1297.6023
52495,4156.483
52507,1547.685
52508,2113.0195
52511,1152.9073
52512,952.0257
52517,2232.5737
52529,852.36804
52540,2150.1123
52541,1660.5205
52547,839.0354
52550,1513.6323
52552,1697.6401
52561,1562.5522
52568,5100.2124
52571,1229.0769
52572,1125.4354
52581,10626.682
52583,6763.6177
52585,1368.6006
52591,2966.9653
52595,2973.1519
52596,1823.7095
52600,3929.876
52601,1845.875
52607,21943.332
52613,3746.7617
52615,2689.3013
52623,1987.9565
52624,2076.223
52631,1999.2288
52634,8930.429
52636,1126.2437
52643,1440.8513
52649,3046.6375
52656,2158.4988
52658,1743.4567
52659,1926.8445
52677,1732.4421
52680,2236.502
52684,2165.297
52685,4353.349
52686,834.2829
52689,2425.9194
52692,1602.6917
52701,1658.8794
52706,4795.6333
52707,6327.9893
52708,4481.3784
52711,3586.8555
52712,2249.2295
52717,3479.3018
52725,1882.852
52726,2351.7925
52734,2688.3228
52735,3811.4126
52740,1843.5869
52744,2703.439
52746,6162.0747
52761,776.4199
52765,1656.8442
52770,3402.9211
52771,4416.982
52776,3118.3618
52777,1942.7717
52778,1509.7203
52785,1587.2598
52792,1423.1931
52793,2813.0693
52802,2997.505
52813,3060.5967
52816,2421.7036
52822,2658.9424
52825,5871.027
52828,5343.097
52831,1513.8455
52833,1272.6165
52839,4221.6836
52843,1518.9933
52850,1793.2864
52855,1382.0994
52857,1208.9088
52860,4521.594
52861,3149.8423
52863,5023.7534
52871,1234.4368
52872,1246.7937
52875,1307.2378
52881,1238.4713
52887,774.0935
52889,1841.6938
52891,1871.4377
52892,1732.5901
52893,2250.3735
52901,1212.3584
52902,896.28424
52904,7362.0557
52906,4589.012
52916,1530.6906
52917,3493.1797
52919,1519.9739
52924,2923.025
52926,3575.0952
52934,5816.4937
52935,1505.4436
52936,2826.9846
52948,1561.4359
52956,6364.7236
52957,1857.3746
52961,823.52234
52962,6686.727
52973,816.6356
52977,2569.6172
52986,1661.1223
52988,6128.9624
52989,2002.3905
52993,1625.0603
52995,4102.325
53006,3778.0752
53007,1106.3711
53009,800.73474
53014,1433.5872
53017,4218.982
53019,2528.6074
53021,2042.157
53031,1767.5708
53039,1516.5156
53042,4694.061
53049,2674.0322
53054,951.808
53058,2162.7583
53064,5435.473
53067,5308.8657
53084,4120.5723
53094,3783.2332
53097,2377.52
53107,1443.0769
53109,2897.1953
53125,4697.4194
53126,4012.6953
53127,2178.7947
53130,1649.5637
53131,3332.0034
53132,5325.637
53133,1462.3804
53138,1170.468
53142,1740.8184
53145,2784.6362
53148,2296.609
53151,1274.2908
53155,997.1382
53160,1545.0455
53164,2256.0498
53166,1917.6693
53167,1683.9429
53172,3694.0469
53176,1285.0457
53181,2456.7163
53185,2843.4678
53190,1493.6069
53197,1064.5454
53201,877.43005
53203,885.83685
53205,3713.399
53207,2854.833
53219,2657.7854
53224,2140.8171
53238,893.7509
53244,2685.9446
53247,3382.7996
53252,799.4152
53259,5274.5435
53271,1416.7251
53272,1545.0618
53278,1579.6215
53280,807.46936
53281,1135.3828
53294,1679.3644
53314,1797.3324
53327,1019.63
53328,1419.3385
53337,2760.859
53338,1880.2495
53340,1802.9961
53343,2569.566
53344,1591.332
53346,4010.706
53353,1251.8704
53366,2214.861
53370,1648.4462
53372,1773.4124
53380,2130.727
53382,7413.7695
53385,1177.3403
53386,6827.383
53406,1791.5664
53411,2722.9717
53416,1649.8907
53417,3926.4824
53424,1273.0969
53425,6815.487
53431,3453.524
53433,1483.4719
53441,1561.2032
53442,2114.2793
53448,2775.999
53452,2294.7876
53460,1623.2156
53463,1723.5143
53465,983.2336
53472,3541.7603
53474,1636.3735
53478,4731.013
53480,1212.3992
53484,4331.272
53492,2554.769
53498,1568.7821
53499,5955.7
53505,6591.219
53515,2635.2646
53518,1409.4352
53528,4680.9146
53534,8267.096
53536,2511.9277
53539,2890.416
53543,9239.951
53546,1163.3055
53547,1948.9797
53551,5509.895
53562,1347.2192
53564,1483.6465
53572,3450.2275
53574,5749.9526
53580,2020.2108
53581,2846.9897
53583,1729.9733
53585,1931.7781
53591,1159.7621
53594,11001.313
53599,7568.422
53604,1774.126
53608,1457.2626
53610,3367.7163
53613,2432.3477
53619,943.56104
53621,1073.5851
53622,4726.9414
53625,2529.8828
53632,1840.1216
53637,2203.164
53644,2219.5532
53646,1171.6152
53648,4240.151
53649,3206.8564
53650,2622.438
53652,9496.269
53666,3656.2275
53670,874.0681
53671,1399.3547
53687,1750.0294
53689,3146.4912
53698,2962.356
53702,3237.501
53704,1911.1847
53709,1756.4438
53717,2597.5967
53725,2064.6025
53728,2582.9175
53732,2130.9148
53734,3206.1272
53735,6350.71
53741,904.88196
53746,5406.4824
53747,1441.2251
53758,2468.4456
53760,1257.8499
53761,851.4324
53766,5416.937
53781,9710.683
53798,3384.69
53799,1489.2396
53801,1391.0627
53803,1436.2749
53813,2041.3016
53817,1898.492
53818,1130.7998
53838,3554.7788
53843,4553.18
53844,1426.6028
53852,1522.2595
53856,2019.8162
53857,955.99084
53862,2099.2446
53863,1105.5359
53865,863.80206
53869,3202.1052
53881,4541.746
53893,2906.0957
53894,2041.2612
53902,1460.2313
53905,1225.8529
53908,4805.6597
53910,2287.6616
53912,3000.4346
53913,4908.485
53918,2204.5718
53933,827.7067
53934,1378.4014
53935,1878.7303
53941,4143.296
53943,827.01245
53945,4579.698
53946,1424.5874
53955,4000.9316
53957,2412.0562
53969,1204.1865
53970,1463.2869
53973,2667.899
53977,8808.364
53979,8794.772
53980,1332.7646
53985,1079.3975
53986,2648.5266
53989,2441.6758
53996,2896.9067
53997,1576.7482
54001,2611.467
54002,6627.057
54009,1664.5527
54012,1785.3691
54016,4515.914
54018,1269.2819
54029,1490.2048
54031,2933.9585
54033,1313.7124
54034,2396.267
54037,3400.501
54038,2752.4563
54039,9208.033
54041,2119.3677
54043,1465.0287
54048,2718.3042
54055,903.85156
54068,887.1558
54070,2245.0713
54076,947.04785
54078,1894.0469
54081,2751.892
54086,3020.0708
54105,1085.8303
54110,1844.0231
54124,5283.9155
54127,5965.413
54130,1559.5063
54138,2406.268
54143,1670.3567
54151,1948.853
54154,5919.2134
54160,1664.2607
54161,4886.0786
54165,1454.2087
54170,1182.6167
54174,2286.8445
54179,5553.357
54181,2366.3604
54188,7151.3853
54198,1193.7313
54202,4379.261
54206,3980.7466
54214,2027.2771
54215,3509.061
54219,2054.562
54231,1948.4248
54232,1381.8
54235,1501.9991
54238,1372.1786
54241,3246.9526
54243,1871.7573
54246,1968.9058
54250,815.74927
54255,1518.1082
54258,4575.9824
54264,6907.938
54270,832.37415
54279,1982.5085
54286,2349.0508
54302,774.0935
54304,1726.2551
54305,1625.386
54308,1326.2418
54311,1792.8225
54329,1583.7972
54332,1400.5657
54333,1791.2979
54334,1141.0796
54337,1313.1052
54344,1698.6489
54347,4312.988
54348,19007.902
54349,6015.186
54350,1295.5426
54358,1509.4272
54369,2928.3745
54371,5046.3745
54375,1032.5588
54388,1674.3394
54401,2064.9941
54402,2562.108
54403,2584.8506
54411,1908.1732
54416,1770.1353
54422,1417.9393
54431,1355.4717
54434,1094.9443
54439,976.34906
54440,1697.3824
54442,18308.008
54446,2043.291
54447,2874.9858
54450,1783.4868
54457,8234.834
54466,2039.8561
54471,1009.04333
54473,1891.9419
54475,2032.4502
54482,1634.9009
54483,776.42883
54486,9891.758
54488,1408.7783
54495,1305.0023
54502,1026.3564
54505,917.39246
54518,1866.2849
54527,1222.9596
54529,1694.9808
54531,793.0858
54537,6644.8887
54541,4260.2563
54543,2748.0317
54547,7482.7183
54558,8959.531
54559,1934.7898
54561,1024.7363
54562,3588.0522
54569,8934.395
54570,856.6509
54573,1566.916
54582,878.77026
54595,2179.1733
54603,2592.9517
54613,4302.095
54617,2049.7434
54618,1870.0146
54620,4453.411
54621,2075.0095
54628,1961.0024
54633,2157.54
54634,6289.114
54635,1451.696
54637,1958.3735
54638,2800.6401
54649,1288.842
54651,971.2645
54653,4958.1323
54656,2889.6782
54680,3444.391
54692,2996.2913
54713,3586.911
54719,3834.2422
54720,3176.6555
54722,3249.96
54725,3240.1128
54734,951.5901
54742,7066.188
54743,5940.0864
54744,4962.253
54752,1327.8138
54753,2034.6761
54759,3087.2368
54761,3127.8704
54764,1205.342
54768,1265.842
54773,1412.4642
54774,1418.6978
54787,1556.8866
54789,2948.9526
54790,2962.6938
54794,2845.23
54795,830.7584
54797,794.30334
54798,5042.6562
54805,1924.4833
54806,1907.7612
54807,1304.5176
54815,9454.121
54819,2846.3076
54821,2647.5022
54830,1354.8373
54835,4224.384
54837,1147.1742
54842,2917.574
54859,1867.8945
54864,10073.404
54865,2434.7263
54868,1964.7744
54869,1025.7611
54870,2034.5082
54878,2349.874
54880,2087.4983
54881,1647.4619
54883,2764.6445
54886,1963.5312
54892,1190.0686
54901,2904.0007
54906,1808.8513
54909,1926.6702
54911,2796.7388
54915,3334.2886
54919,1393.6179
54921,1247.5579
54922,9182.605
54925,1386.6958
54930,1730.9214
54934,934.9498
54940,783.1448
54942,9295.25
54943,4494.113
54944,1574.0425
54949,1340.4158
54951,3383.3096
54952,1226.8052
54962,3510.4846
54970,4587.3687
54973,854.8572
54975,1897.2289
54982,1303.5005
54984,1581.8507
54986,3661.7246
54992,3100.916
55005,3889.2278
55010,2386.4292
55015,2166.6807
55022,5084.9805
55038,7635.649
55046,3065.6921
55052,2045.6606
55053,2503.5898
55055,10527.141
55057,774.44916
55062,4936.94
55066,3259.5803
55067,997.3527
55068,8770.147
55069,1908.4807
55078,3654.913
55081,2528.9688
55087,3301.496
55100,1952.9844
55105,2051.7273
55109,1013.63934
55112,6772.3647
55113,9410.497
55117,1488.917
55120,5499.2534
55124,1857.4883
55133,4197.018
55136,2407.4849
55147,5717.484
55168,3749.3386
55170,2881.8027
55172,2349.6753
55173,1461.6172
55183,6719.113
55184,1482.9554
55200,1332.9038
55204,6669.64
55206,1184.1724
55211,3023.998
55215,1663.4209
55216,1262.6752
55221,1950.1589
55232,1647.8325
55239,2332.0532
55247,1597.0732
55252,2554.6714
55253,2138.4126
55258,977.04004
55259,1808.5415
55260,2491.4316
55263,5726.021
55273,3496.3333
55275,1662.3094
55283,3597.578
55292,1598.6909
55293,3340.38
55295,2285.8164
55298,1734.47
55299,4744.6895
55303,2029.9092
55309,3900.891
55312,2013.9108
55317,1023.492
55318,3168.414
55319,781.7179
55327,3082.7324
55331,1769.3489
55340,2275.6042
55341,1093.5205
55355,1482.3297
55357,2389.3708
55360,2162.129
55374,5190.3394
55382,1742.7861
55384,1031.7155
55388,1907.3904
55389,1820.7644
55392,13911.702
55394,3061.7598
55396,11331.252
55397,2422.1582
55403,2261.6777
55407,1129.4087
55416,4255.653
55417,1179.7966
55423,1392.1168
55428,1666.3442
55432,1859.8918
55436,2340.8179
55437,2687.6235
55442,4253.525
55451,1299.3494
55453,2163.707
55457,3483.3843
55462,1461.8359
55463,4873.2974
55464,2416.0176
55467,1366.9708
55484,3329.0347
55485,824.9467
55489,1242.196
55491,2164.0105
55496,1852.3003
55500,5810.3403
55504,6685.054
55510,15129.042
55521,3002.0596
55523,1411.0063
55526,1513.9341
55533,2041.3295
55536,2030.6288
55542,837.28534
55544,5613.9497
55551,1616.9486
55555,1183.5985
55558,1386.4712
55563,3017.6443
55576,2112.5264
55579,2594.6018
55580,7640.4785
55585,9180.615
55591,11228.035
55595,881.51996
55596,4747.1914
55597,4152.444
55602,1995.4827
55603,827.7023
55610,7226.704
55619,2273.1418
55625,5514.4517
55629,1580.2244
55637,2442.3271
55660,2049.2646
55669,1937.1265
55672,1604.843
55674,2051.531
55675,1686.2234
55677,1566.7443
55688,1534.7806
55694,3220.5864
55699,1916.8901
55703,1063.074
55716,1073.3262
55721,4089.8164
55724,867.8533
55725,844.26685
55742,1757.362
55745,1418.0573
55746,1573.3081
55750,1818.2286
55753,1431.7255
55756,1111.6033
55760,2203.4546
55765,1222.995
55766,1535.0598
55767,934.9192
55772,5526.9
55774,3172.2832
55778,1556.6106
55780,2397.0312
55784,949.24615
55800,1647.636
55801,3325.9185
55802,3915.617
55805,1848.6863
55824,2487.599
55827,6243.759
55830,1482.3029
55831,1494.8159
55839,2866.0408
55843,2219.272
55844,2403.0825
55855,8019.7617
55861,1186.4587
55869,1677.9214
55883,10094.571
55887,1324.1993
55896,1105.5652
55901,964.49567
55903,6169.5522
55911,1779.0859
55922,1482.9623
55926,1538.8322
55928,3255.665
55929,5025.267
55932,1639.417
55934,2552.6865
55935,1438.649
55945,1120.524
55951,1497.6978
55958,1886.0186
55962,2202.5146
55963,1241.6593
55967,3373.3955
55972,1002.8001
55988,2684.0488
55990,1125.3486
56000,5501.002
56001,2142.3647
56007,1498.1007
56011,2867.373
56016,2337.9998
56019,1464.9958
56021,1149.1592
56024,2186.6958
56026,3434.0144
56029,1105.3502
56032,2560.1055
56036,2637.7505
56042,4627.8022
56045,2376.6753
56051,5808.382
56055,3940.754
56063,2244.709
56072,3369.2185
56082,2110.3235
56085,4747.0156
56088,4488.6514
56102,2345.1794
56105,1520.6909
56108,3163.5686
56110,1425.6338
56111,932.98267
56115,1294.9563
56137,1063.6866
56138,1369.6948
56152,4317.9575
56153,3181.7188
56156,4551.472
56173,1120.9276
56175,1240.565
56180,3685.4375
56189,1060.1372
56196,3284.0042
56207,980.73596
56208,1711.4583
56214,4186.2397
56221,2278.412
56229,2428.6802
56230,1737.5631
56231,2464.4956
56243,2479.7178
56245,1419.9165
56257,1093.617
56260,7032.6133
56264,1623.5845
56270,1235.0154
56271,6350.5566
56277,2343.393
56278,1438.7756
56284,2433.356
56286,1834.1768
56287,4363.2837
56295,1245.9932
56298,5939.4355
56301,5414.57
56305,1404.3127
56307,1804.5145
56309,1729.1835
56312,1970.2422
56321,1138.9678
56327,1229.5056
56328,1564.5957
56336,2472.789
56342,1634.343
56344,5035.511
56350,1690.499
56358,1451.742
56359,1444.2847
56367,3325.0913
56374,10291.416
56377,2894.1965
56392,1065.3475
56401,2378.9229
56403,1493.2572
56413,1906.9197
56418,843.6692
56422,6125.8003
56423,2711.0583
56426,5581.2915
56439,1705.7402
56443,7793.071
56453,2958.479
56459,2594.414
56460,7384.964
56465,4722.695
56466,882.8645
56467,2285.943
56480,1035.4331
56482,3268.834
56484,1927.7952
56485,1729.326
56488,1803.9783
56489,4854.022
56490,1626.5814
56495,990.9281
56496,2372.8362
56498,8496.582
56499,2583.7021
56505,1975.6715
56511,1520.0227
56519,1609.0244
56522,1194.5924
56523,1184.857
56525,3323.172
56526,2078.968
56531,1876.5402
56535,5075.878
56536,841.82025
56540,1283.3838
56543,4157.2764
56545,4200.5034
56548,795.9258
56560,776.5216
56565,1170.2012
56576,2164.4368
56581,1947.3315
56584,11610.525
56587,1707.2605
56592,2124.088
56598,1703.4199
56603,1550.7654
56608,1397.466
56614,2346.4043
56619,1272.0459
56623,8691.273
56624,1123.7795
56634,2766.3523
56636,1244.5513
56637,2790.305
56643,851.5029
56656,2002.3446
56663,1628.2068
56668,6373.295
56676,1255.6053
56687,4383.205
56698,4725.003
56702,819.23047
56718,1843.4164
56721,2648.2974
56725,8197.689
56729,6803.7886
56732,1423.8843
56738,3890.8784
56742,1719.1671
56746,3287.4556
56753,5907.7236
